"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"storedownloadd","1","0","34610987008","7598080","0","0","/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storedownloadd","",,,"1.343315",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8492","0",,"False","15/06/2023 8:58:17 PM",,"772",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34610987008","251248640","False",,,,"7598080","7598080",,"System.Diagnostics.ProcessModule (storedownloadd)","0","","True","storedownloadd","00:00:00.8471592","00:00:01.3433150","00:00:00.4961558",,
"storekitagent","1","0","34666766336","11608064","0","0","/System/Library/Frameworks/StoreKit.framework/Support/storekitagent","",,,"0.742749",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9628","0",,"False","18/06/2023 2:00:41 PM",,"56583",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34666766336","307027968","False",,,,"11608064","11608064",,"System.Diagnostics.ProcessModule (storekitagent)","0","","True","storekitagent","00:00:00.3492121","00:00:00.7427490","00:00:00.3935368",,
"storeuid","1","0","34791845888","11558912","0","0","/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid","",,,"1.6142279",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9600","0",,"False","15/06/2023 9:13:44 PM",,"5452",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34791845888","432107520","False",,,,"11558912","11558912",,"System.Diagnostics.ProcessModule (storeuid)","0","","True","storeuid","00:00:01.1388952","00:00:01.6142279","00:00:00.4753327",,
"studentd","1","0","34722328576","21221376","0","0","/usr/libexec/studentd","",,,"106.2914423",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9576","0",,"False","15/06/2023 8:58:11 PM",,"656",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34722328576","362590208","False",,,,"21221376","21221376",,"System.Diagnostics.ProcessModule (studentd)","0","","True","studentd","00:00:19.9601405","00:01:46.2914423","00:01:26.3313017",,
"suggestd","1","0","35047690240","43945984","0","0","/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd","",,,"8225.5378155",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9544","0",,"False","15/06/2023 8:58:11 PM",,"637",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35047690240","687951872","False",,,,"43945984","43945984",,"System.Diagnostics.ProcessModule (suggestd)","0","","True","suggestd","00:17:14.8837365","02:17:05.5378155","01:59:50.6540790",,
"swcd","1","0","34646564864","6184960","0","0","/usr/libexec/swcd","",,,"9.4410532",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11124","0",,"False","15/06/2023 8:58:14 PM",,"703",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34646564864","286826496","False",,,,"6184960","6184960",,"System.Diagnostics.ProcessModule (swcd)","0","","True","swcd","00:00:04.3820275","00:00:09.4410532","00:00:05.0590256",,
"syncdefaultsd","1","0","34656563200","7602176","0","0","/System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd","",,,"9.8679203",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9480","0",,"False","15/06/2023 8:58:11 PM",,"645",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34656563200","296824832","False",,,,"7602176","7602176",,"System.Diagnostics.ProcessModule (syncdefaultsd)","0","","True","syncdefaultsd","00:00:05.0521256","00:00:09.8679203","00:00:04.8157947",,
"SystemUIServer","1","0","35251425280","11915264","0","0","/System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer","",,,"4.0379987",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9452","0",,"False","15/06/2023 8:58:14 PM",,"727",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35251425280","891686912","False",,,,"11915264","11915264",,"System.Diagnostics.ProcessModule (SystemUIServer)","0","","True","SystemUIServer","00:00:02.5614565","00:00:04.0379987","00:00:01.4765421",,
"talagent","1","0","34702393344","8433664","0","0","/System/Library/CoreServices/talagent","",,,"1.9175475",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9428","0",,"False","15/06/2023 8:58:10 PM",,"601",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34702393344","342654976","False",,,,"8433664","8433664",,"System.Diagnostics.ProcessModule (talagent)","0","","True","talagent","00:00:01.3945505","00:00:01.9175475","00:00:00.5229969",,
"tccd","1","0","34651602944","12800000","0","0","/System/Library/PrivateFrameworks/TCC.framework/Support/tccd","",,,"241.239661",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11088","0",,"False","15/06/2023 8:58:10 PM",,"589",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34651602944","291864576","False",,,,"12800000","12800000",,"System.Diagnostics.ProcessModule (tccd)","0","","True","tccd","00:01:26.6697706","00:04:01.2396610","00:02:34.5698903",,
"Telegram","1","0","35718320128","89010176","0","0","/Applications/Telegram.app/Contents/MacOS/Telegram","",,,"23.2279704",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10856","0",,"False","18/06/2023 2:00:35 PM",,"56570",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35718320128","1358581760","False",,,,"89010176","89010176",,"System.Diagnostics.ProcessModule (Telegram)","0","","True","Telegram","00:00:08.7613060","00:00:23.2279704","00:00:14.4666643",,
"TelemetryDiskCh","70921","0","34608631808","4292608","0","0","/System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/TelemetryDiskChecker.xpc/Contents/MacOS/TelemetryDiskChecker","",,,"0.7675642",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9340","0",,"False","16/06/2023 4:14:26 PM",,"70921",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"70921",,"System.Diagnostics.ProcessThreadCollection","0","34608631808","248893440","False",,,,"4292608","4292608",,"System.Diagnostics.ProcessModule (TelemetryDiskChecker)","0","","True","TelemetryDiskCh","00:00:00.5330590","00:00:00.7675642","00:00:00.2345052",,
"Terminal","1","0","35696148480","214003712","0","0","/System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal","",,,"605.3602706",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9300","0",,"False","18/06/2023 12:22:03 PM",,"39000",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35696148480","1336410112","False",,,,"214003712","214003712",,"System.Diagnostics.ProcessModule (Terminal)","0","","True","Terminal","00:01:52.1938174","00:10:05.3602706","00:08:13.1664532",,
"TextInputMenuAg","1","0","35253735424","13127680","0","0","/System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent","",,,"5.552052",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9272","0",,"False","15/06/2023 8:58:35 PM",,"2342",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35253735424","893997056","False",,,,"13127680","13127680",,"System.Diagnostics.ProcessModule (TextInputMenuAgent)","0","","True","TextInputMenuAg","00:00:03.0966455","00:00:05.5520520","00:00:02.4554065",,
"TextInputSwitch","1","0","34706841600","9932800","0","0","/System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher","",,,"1.8641872",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9232","0",,"False","15/06/2023 8:58:35 PM",,"2374",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34706841600","347103232","False",,,,"9932800","9932800",,"System.Diagnostics.ProcessModule (TextInputSwitcher)","0","","True","TextInputSwitch","00:00:01.3431655","00:00:01.8641872","00:00:00.5210217",,
"ThumbnailExtens","3515","0","34687250432","11816960","0","0","/System/Library/Frameworks/QuickLookThumbnailing.framework/Versions/A/PlugIns/ThumbnailExtension_macOS.appex/Contents/MacOS/ThumbnailExtension_macOS","",,,"0.6137024",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9204","0",,"False","15/06/2023 9:01:32 PM",,"3515",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3515",,"System.Diagnostics.ProcessThreadCollection","0","34687250432","327512064","False",,,,"11816960","11816960",,"System.Diagnostics.ProcessModule (ThumbnailExtension_macOS)","0","","True","ThumbnailExtens","00:00:00.2051227","00:00:00.6137024","00:00:00.4085797",,
"tipsd","1","0","34656374784","10997760","0","0","/usr/libexec/tipsd","",,,"8.5381075",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9180","0",,"False","16/06/2023 11:37:39 AM",,"50605",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34656374784","296636416","False",,,,"10997760","10997760",,"System.Diagnostics.ProcessModule (tipsd)","0","","True","tipsd","00:00:04.3423527","00:00:08.5381075","00:00:04.1957547",,
"translationd","1","0","34668695552","7970816","0","0","/System/Library/PrivateFrameworks/Translation.framework/translationd","",,,"1.3098105",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11036","0",,"False","15/06/2023 8:58:21 PM",,"874",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34668695552","308957184","False",,,,"7970816","7970816",,"System.Diagnostics.ProcessModule (translationd)","0","","True","translationd","00:00:00.3076468","00:00:01.3098105","00:00:01.0021636",,
"transparencyd","1","0","34664493056","10694656","0","0","/usr/libexec/transparencyd","",,,"10.1591112",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11532","0",,"False","15/06/2023 8:58:11 PM",,"646",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34664493056","304754688","False",,,,"10694656","10694656",,"System.Diagnostics.ProcessModule (transparencyd)","0","","True","transparencyd","00:00:05.5814679","00:00:10.1591112","00:00:04.5776433",,
"triald","1","0","34641883136","9338880","0","0","/usr/libexec/triald","",,,"21.5886962",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11528","0",,"False","15/06/2023 8:58:14 PM",,"713",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34641883136","282144768","False",,,,"9338880","9338880",,"System.Diagnostics.ProcessModule (triald)","0","","True","triald","00:00:08.9139887","00:00:21.5886962","00:00:12.6747075",,
"trustd","1","0","34659446784","10653696","0","0","/usr/libexec/trustd","",,,"223.0810139",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9048","0",,"False","15/06/2023 8:58:10 PM",,"592",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34659446784","299708416","False",,,,"10653696","10653696",,"System.Diagnostics.ProcessModule (trustd)","0","","True","trustd","00:00:26.8010604","00:03:43.0810139","00:03:16.2799535",,
"TrustedPeersHel","1","0","34649448448","6967296","0","0","/System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper","",,,"1.4152748",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9020","0",,"False","15/06/2023 8:58:10 PM",,"603",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34649448448","289710080","False",,,,"6967296","6967296",,"System.Diagnostics.ProcessModule (TrustedPeersHelper)","0","","True","TrustedPeersHel","00:00:00.7487055","00:00:01.4152748","00:00:00.6665693",,
"UIKitSystem","1","0","35081080832","11526144","0","0","/System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem","",,,"3.993781",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8996","0",,"False","15/06/2023 10:13:41 PM",,"9395",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35081080832","721342464","False",,,,"11526144","11526144",,"System.Diagnostics.ProcessModule (UIKitSystem)","0","","True","UIKitSystem","00:00:02.1882060","00:00:03.9937810","00:00:01.8055749",,
"UniversalContro","1","0","34657353728","14979072","0","0","/System/Library/CoreServices/UniversalControl.app/Contents/MacOS/UniversalControl","",,,"435.9145399",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11512","0",,"False","15/06/2023 8:58:16 PM",,"762",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34657353728","297615360","False",,,,"14979072","14979072",,"System.Diagnostics.ProcessModule (UniversalControl)","0","","True","UniversalContro","00:03:34.2392679","00:07:15.9145399","00:03:41.6752719",,
"UsageTrackingAg","1","0","34640498688","5955584","0","0","/System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent","",,,"7.9646427",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10984","0",,"False","15/06/2023 8:58:13 PM",,"684",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34640498688","280760320","False",,,,"5955584","5955584",,"System.Diagnostics.ProcessModule (UsageTrackingAgent)","0","","True","UsageTrackingAg","00:00:02.7955370","00:00:07.9646427","00:00:05.1691057",,
"USBAgent","1","0","34609090560","2637824","0","0","/usr/libexec/USBAgent","",,,"0.3338444",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8900","0",,"False","15/06/2023 10:13:39 PM",,"9378",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34609090560","249352192","False",,,,"2637824","2637824",,"System.Diagnostics.ProcessModule (USBAgent)","0","","True","USBAgent","00:00:00.2664964","00:00:00.3338444","00:00:00.0673479",,
"useractivityd","1","0","34643918848","8888320","0","0","/System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd","",,,"16.6120448",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8872","0",,"False","15/06/2023 8:58:13 PM",,"699",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34643918848","284180480","False",,,,"8888320","8888320",,"System.Diagnostics.ProcessModule (useractivityd)","0","","True","useractivityd","00:00:05.9238103","00:00:16.6120448","00:00:10.6882344",,
"UserEventAgent","1","0","34644963328","10878976","0","0","/usr/libexec/UserEventAgent","",,,"16.9883083",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8844","0",,"False","15/06/2023 8:58:10 PM",,"578",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34644963328","285224960","False",,,,"10878976","10878976",,"System.Diagnostics.ProcessModule (UserEventAgent)","0","","True","UserEventAgent","00:00:07.4046300","00:00:16.9883083","00:00:09.5836782",,
"usernoted","1","0","34654720000","10964992","0","0","/usr/sbin/usernoted","",,,"10.7599339",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8820","0",,"False","15/06/2023 8:58:10 PM",,"602",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34654720000","294981632","False",,,,"10964992","10964992",,"System.Diagnostics.ProcessModule (usernoted)","0","","True","usernoted","00:00:05.4490344","00:00:10.7599339","00:00:05.3108995",,
"UserNotificatio","1","0","34722164736","12382208","0","0","/System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter","",,,"3.2130342",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8788","0",,"False","15/06/2023 9:37:06 PM",,"8508",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34722164736","362426368","False",,,,"12382208","12382208",,"System.Diagnostics.ProcessModule (UserNotificationCenter)","0","","True","UserNotificatio","00:00:02.0760611","00:00:03.2130342","00:00:01.1369730",,
"ViewBridgeAuxil","1","0","34643058688","7335936","0","0","/System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary","",,,"17.0814032",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10932","0",,"False","15/06/2023 8:58:12 PM",,"661",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34643058688","283320320","False",,,,"7335936","7335936",,"System.Diagnostics.ProcessModule (ViewBridgeAuxiliary)","0","","True","ViewBridgeAuxil","00:00:07.7295458","00:00:17.0814032","00:00:09.3518574",,
"VTDecoderXPCSer","857","0","35128565760","5054464","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"36.1954453",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8724","0",,"False","15/06/2023 8:58:20 PM",,"857",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"857",,"System.Diagnostics.ProcessThreadCollection","0","35128565760","768827392","False",,,,"5054464","5054464",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:18.3505162","00:00:36.1954453","00:00:17.8449290",,
"VTDecoderXPCSer","1731","0","35118108672","4739072","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"6.0504176",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8696","0",,"False","15/06/2023 8:58:25 PM",,"1731",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1731",,"System.Diagnostics.ProcessThreadCollection","0","35118108672","758370304","False",,,,"4739072","4739072",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:03.0576448","00:00:06.0504176","00:00:02.9927727",,
"VTDecoderXPCSer","2855","0","35114414080","4407296","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"0.1972216",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8672","0",,"False","15/06/2023 8:59:06 PM",,"2855",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2855",,"System.Diagnostics.ProcessThreadCollection","0","35114414080","754675712","False",,,,"4407296","4407296",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:00.0903748","00:00:00.1972216","00:00:00.1068468",,
"VTDecoderXPCSer","6210","0","35110748160","6176768","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"2.0132908",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10896","0",,"False","15/06/2023 9:18:19 PM",,"6210",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"6210",,"System.Diagnostics.ProcessThreadCollection","0","35110748160","751009792","False",,,,"6176768","6176768",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:01.1803893","00:00:02.0132908","00:00:00.8329014",,
"VTDecoderXPCSer","11373","0","35111407616","4419584","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"0.1861009",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10888","0",,"False","16/06/2023 12:59:36 AM",,"11373",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"11373",,"System.Diagnostics.ProcessThreadCollection","0","35111407616","751669248","False",,,,"4419584","4419584",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:00.0997303","00:00:00.1861009","00:00:00.0863705",,
"VTDecoderXPCSer","42706","0","35119382528","5083136","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"0.9582079",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8576","0",,"False","18/06/2023 12:42:47 PM",,"42706",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"42706",,"System.Diagnostics.ProcessThreadCollection","0","35119382528","759644160","False",,,,"5083136","5083136",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:00.5375532","00:00:00.9582079","00:00:00.4206546",,
"VTDecoderXPCSer","67689","0","35117682688","4419584","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"2.4390363",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8548","0",,"False","17/06/2023 3:27:57 PM",,"67689",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"67689",,"System.Diagnostics.ProcessThreadCollection","0","35117682688","757944320","False",,,,"4419584","4419584",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:01.2167373","00:00:02.4390363","00:00:01.2222989",,
"VTDecoderXPCSer","93807","0","35113517056","4513792","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"0.2445821",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8520","0",,"False","17/06/2023 7:12:10 PM",,"93807",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"93807",,"System.Diagnostics.ProcessThreadCollection","0","35113517056","753778688","False",,,,"4513792","4513792",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCSer","00:00:00.1328704","00:00:00.2445821","00:00:00.1117116",,
"VTEncoderXPCSer","2862","0","35122868224","4145152","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService","",,,"0.2206158",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5512","0",,"False","15/06/2023 8:59:07 PM",,"2862",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2862",,"System.Diagnostics.ProcessThreadCollection","0","35122868224","763129856","False",,,,"4145152","4145152",,"System.Diagnostics.ProcessModule (VTEncoderXPCService)","0","","True","VTEncoderXPCSer","00:00:00.1096415","00:00:00.2206158","00:00:00.1109742",,
"VTEncoderXPCSer","3197","0","35121893376","4141056","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService","",,,"0.215879",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","980","0",,"False","15/06/2023 8:59:47 PM",,"3197",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3197",,"System.Diagnostics.ProcessThreadCollection","0","35121893376","762155008","False",,,,"4141056","4141056",,"System.Diagnostics.ProcessModule (VTEncoderXPCService)","0","","True","VTEncoderXPCSer","00:00:00.1113697","00:00:00.2158790","00:00:00.1045092",,
